id,split,label,snr_target,noise_type,homology,n,p_mean,p_med,p95,p_max
8d2dafaa4ad944818ef490869ba46444,val,0,8.0,1overf,H0,1999,inf,0.8545183539390564,1.1820068359375,inf
8d2dafaa4ad944818ef490869ba46444,val,0,8.0,1overf,H1,2295,0.0834176746848362,0.06835389137268066,0.21823811531066895,0.4212636947631836
456fd4365b5244c68a8c903081eee6ce,train,0,10.0,white,H0,2032,inf,1.4874812960624695,2.2027602195739746,inf
456fd4365b5244c68a8c903081eee6ce,train,0,10.0,white,H1,3116,0.13675835414936668,0.11177855730056763,0.34586048126220703,0.5496571063995361
2bba287813194aa389e725cd75d006ab,train,0,4.0,1overf,H0,976,inf,0.516982913017273,0.7271327376365662,inf
2bba287813194aa389e725cd75d006ab,train,0,4.0,1overf,H1,609,0.08274830684481779,0.061936140060424805,0.24276143312454224,0.570050835609436
a2f8ecd4f62c486f9674cfb21a1f75ad,train,0,8.0,1overf,H0,3000,inf,1.3831359148025513,2.0938022136688232,inf
a2f8ecd4f62c486f9674cfb21a1f75ad,train,0,8.0,1overf,H1,4770,0.13057368381468254,0.10666370391845703,0.33016085624694824,0.6080801486968994
f2f6839db2244e799335e5d21b5df7bd,test,0,10.0,white,H0,2024,inf,1.4869555830955505,2.097156047821045,inf
f2f6839db2244e799335e5d21b5df7bd,test,0,10.0,white,H1,2976,0.14067477776959378,0.11622732877731323,0.3508232831954956,0.7159696817398071
2d7b5d27e4244ffe9dad460bd1c4c190,train,0,2.0,1overf,H0,3000,inf,1.1463879942893982,1.6004420518875122,inf
2d7b5d27e4244ffe9dad460bd1c4c190,train,0,2.0,1overf,H1,4357,0.1139963466502232,0.0927431583404541,0.2887582778930664,0.5367419719696045
8bdb337492a3440bafbd518da4bbb095,train,0,5.0,1overf,H0,3000,inf,1.2762197852134705,1.7788511514663696,inf
8bdb337492a3440bafbd518da4bbb095,train,0,5.0,1overf,H1,4486,0.12497323340887052,0.10157006978988647,0.31915104389190674,0.5959311723709106
c55ee9d09bed43628d4126fa8b857756,train,0,5.0,1overf,H0,916,inf,0.5468069314956665,0.7515645027160645,inf
c55ee9d09bed43628d4126fa8b857756,train,0,5.0,1overf,H1,540,0.09026415866834146,0.06435167789459229,0.2729950547218323,0.527437686920166
1c6779e5de9746708c15f91870b9ac36,test,0,4.0,1overf,H0,2024,inf,1.4933905005455017,2.1096229553222656,inf
1c6779e5de9746708c15f91870b9ac36,test,0,4.0,1overf,H1,3308,0.13965526165524014,0.11399400234222412,0.35303354263305664,0.5802161693572998
cbd88b6f259946c58b185d118a0b50fb,val,0,10.0,1overf,H0,1012,inf,1.146710753440857,1.8215558528900146,inf
cbd88b6f259946c58b185d118a0b50fb,val,0,10.0,1overf,H1,1135,0.12257379829095849,0.10063982009887695,0.31735312938690186,0.6061033010482788
5a17426dfd1c4b7ea8452995d03adb0d,train,0,10.0,1overf,H0,1845,inf,0.5155578851699829,0.7054134011268616,inf
5a17426dfd1c4b7ea8452995d03adb0d,train,0,10.0,1overf,H1,959,0.08853820214927881,0.05828559398651123,0.2674505114555359,0.6742550134658813
885c9d8cc4f640d5b8a1a04674494732,train,0,3.0,white,H0,2016,inf,1.490733802318573,2.07354736328125,inf
885c9d8cc4f640d5b8a1a04674494732,train,0,3.0,white,H1,3162,0.14458347260386487,0.11741894483566284,0.3669111728668213,0.5900238752365112
7b9527b282134991b01800fdab3c637e,train,0,2.0,1overf,H0,975,inf,1.1121490001678467,1.553672194480896,inf
7b9527b282134991b01800fdab3c637e,train,0,2.0,1overf,H1,1059,0.1188338473228152,0.09494781494140625,0.3042771816253662,0.5450518131256104
d2d70344722144af852f351bb5ff2132,test,0,6.0,1overf,H0,952,inf,0.6308018565177917,0.8581332564353943,inf
d2d70344722144af852f351bb5ff2132,test,0,6.0,1overf,H1,472,0.10568963862576727,0.07385513186454773,0.3189171552658081,0.8168716430664062
a746916947874ac8a415d9691355dbfd,train,0,4.0,1overf,H0,3000,inf,1.38547021150589,2.0093955993652344,inf
a746916947874ac8a415d9691355dbfd,train,0,4.0,1overf,H1,4931,0.1330726144522205,0.11028242111206055,0.33073365688323975,0.6195651292800903
4b20a7cda6294c88951b0ebcd1186e01,train,0,2.0,1overf,H0,940,inf,0.685133159160614,0.9198791980743408,inf
4b20a7cda6294c88951b0ebcd1186e01,train,0,2.0,1overf,H1,581,0.10472238833235381,0.07691168785095215,0.30138593912124634,1.284335970878601
7153122a458f477596168b91265bf335,train,0,6.0,1overf,H0,1852,inf,0.6516537666320801,0.8645239472389221,inf
7153122a458f477596168b91265bf335,train,0,6.0,1overf,H1,1053,0.10223869816643334,0.06783461570739746,0.32283079624176025,0.7858977317810059
c6e98f26227b473d8f62ae36616a4e24,train,0,4.0,1overf,H0,1960,inf,1.3262592554092407,1.777464747428894,inf
c6e98f26227b473d8f62ae36616a4e24,train,0,4.0,1overf,H1,2750,0.13049958170544018,0.10591292381286621,0.3306025266647339,0.6119216680526733
58baff785e884e12a744a16e04164ac2,train,0,4.0,1overf,H0,992,inf,1.234900176525116,1.7645343542099,inf
58baff785e884e12a744a16e04164ac2,train,0,4.0,1overf,H1,1063,0.12054582575190662,0.0984947681427002,0.3029184341430664,0.510408878326416
d064282780934cd8bebf3db633e909f2,train,0,10.0,1overf,H0,3000,inf,0.5908125042915344,0.795287013053894,inf
d064282780934cd8bebf3db633e909f2,train,0,10.0,1overf,H1,2253,0.08220520956855956,0.061366915702819824,0.23296314477920532,0.4939676523208618
57c82342e98c4f3786b235b4dd3f150b,train,0,10.0,white,H0,2024,inf,1.4877641201019287,2.1490275859832764,inf
57c82342e98c4f3786b235b4dd3f150b,train,0,10.0,white,H1,3163,0.13793156062580533,0.11358845233917236,0.34722697734832764,0.6952226161956787
83ca449438df4369ba691a4d3ce60d45,train,0,6.0,1overf,H0,1985,inf,1.1726698875427246,1.7022030353546143,inf
83ca449438df4369ba691a4d3ce60d45,train,0,6.0,1overf,H1,2559,0.12122087159069221,0.0991133451461792,0.3050769567489624,0.675403356552124
33ccbec0699242f3b480109b0cb23a21,train,0,3.0,white,H0,2024,inf,1.5055095553398132,2.1454427242279053,inf
33ccbec0699242f3b480109b0cb23a21,train,0,3.0,white,H1,3215,0.1400260395803496,0.11392700672149658,0.35324883460998535,0.5835005044937134
d1a85dccf32c4b2cacc2cfc318ef830e,train,0,2.0,white,H0,3000,inf,1.4261708855628967,2.0518717765808105,inf
d1a85dccf32c4b2cacc2cfc318ef830e,train,0,2.0,white,H1,4990,0.1362284069548628,0.11255848407745361,0.33827638626098633,0.655087947845459
53fa082fd75744989ce75fde36644871,train,0,4.0,1overf,H0,3000,inf,1.2013423442840576,1.8362480401992798,inf
53fa082fd75744989ce75fde36644871,train,0,4.0,1overf,H1,4520,0.12611110195913147,0.10386604070663452,0.3169137239456177,0.5639212131500244
09ddb5c00db548cc9395da650c48d9fc,train,0,8.0,1overf,H0,976,inf,1.4280275106430054,2.007159948348999,inf
09ddb5c00db548cc9395da650c48d9fc,train,0,8.0,1overf,H1,1133,0.13763504794289974,0.1161966323852539,0.3514232635498047,0.582328200340271
390a8ce040bf42279051c6944bf03462,train,0,3.0,1overf,H0,996,inf,1.3424127697944641,2.093596935272217,inf
390a8ce040bf42279051c6944bf03462,train,0,3.0,1overf,H1,1163,0.1321292780435813,0.1089487075805664,0.3360658884048462,0.6512080430984497
3c4e49b43ca0490f9e2cf3d1b49fefcf,test,0,6.0,1overf,H0,2013,inf,1.266567587852478,1.8187949657440186,inf
3c4e49b43ca0490f9e2cf3d1b49fefcf,test,0,6.0,1overf,H1,2919,0.13212004000701982,0.10600996017456055,0.3281646966934204,0.5995230674743652
db5d21a0672c43f9a09ca623e150dbfc,train,0,4.0,1overf,H0,1992,inf,1.2551031112670898,1.769081473350525,inf
db5d21a0672c43f9a09ca623e150dbfc,train,0,4.0,1overf,H1,2793,0.12245678406567545,0.09956955909729004,0.3097273111343384,0.61279296875
d8575c1d08cd4eed96fcc0e7e47fd11f,train,0,2.0,1overf,H0,3000,inf,1.1869603991508484,1.609985589981079,inf
d8575c1d08cd4eed96fcc0e7e47fd11f,train,0,2.0,1overf,H1,4389,0.11295236679382654,0.09158885478973389,0.2867560386657715,0.5646525621414185
274e667c62084fbbbe12163ddf5f4273,train,0,6.0,1overf,H0,3000,inf,1.0756989121437073,1.5229467153549194,inf
274e667c62084fbbbe12163ddf5f4273,train,0,6.0,1overf,H1,4168,0.10679701985987958,0.0877792239189148,0.26577043533325195,0.5745854377746582
6121f07f8d934d0cadcef9fde44799b9,train,0,10.0,1overf,H0,1873,inf,0.7131444215774536,0.9523976445198059,inf
6121f07f8d934d0cadcef9fde44799b9,train,0,10.0,1overf,H1,1192,0.10848770740648243,0.0756940245628357,0.31633460521698,0.9042103290557861
d447436c79d546f885e607e1222d79a1,train,0,3.0,1overf,H0,2013,inf,1.2384452819824219,1.9276129007339478,inf
d447436c79d546f885e607e1222d79a1,train,0,3.0,1overf,H1,2828,0.12646750593623818,0.10368889570236206,0.31701982021331787,0.567080020904541
9c83454e89a24633baf06859c62d067c,test,0,3.0,1overf,H0,2032,inf,1.4409039616584778,2.0990121364593506,inf
9c83454e89a24633baf06859c62d067c,test,0,3.0,1overf,H1,2999,0.13064277716659237,0.10773396492004395,0.3283010721206665,0.5525531768798828
2c6f425706944df6a297359dbe91b0a4,train,0,10.0,1overf,H0,926,inf,0.901202529668808,1.1771084070205688,inf
2c6f425706944df6a297359dbe91b0a4,train,0,10.0,1overf,H1,559,0.1458610541492114,0.1103130578994751,0.4198641777038574,0.802128791809082
8a9a1171d62f4cc5b87f7ade6d5ea5ac,train,0,4.0,white,H0,996,inf,1.4023499488830566,2.1786611080169678,inf
8a9a1171d62f4cc5b87f7ade6d5ea5ac,train,0,4.0,white,H1,1222,0.14116565334426207,0.11606377363204956,0.3466622829437256,0.5222907066345215
dbcce22b39d1457ea3c055326cfc8744,train,0,8.0,1overf,H0,982,inf,1.160851538181305,1.5566153526306152,inf
dbcce22b39d1457ea3c055326cfc8744,train,0,8.0,1overf,H1,1068,0.1312771099113793,0.10500413179397583,0.33983099460601807,0.537057638168335
c7aaa263450f4f009fb28618579f3769,train,0,8.0,1overf,H0,1000,inf,1.0150742530822754,1.4209063053131104,inf
c7aaa263450f4f009fb28618579f3769,train,0,8.0,1overf,H1,1064,0.11573555690229387,0.09360641241073608,0.2794616222381592,0.4428800344467163
58c7561fea654270810188f1e0c09511,train,0,10.0,1overf,H0,2016,inf,1.4534069299697876,2.1377241611480713,inf
58c7561fea654270810188f1e0c09511,train,0,10.0,1overf,H1,2954,0.13247444327812222,0.10559415817260742,0.34647583961486816,0.6483047008514404
7888e484de5246e7afb49703536298a2,train,0,3.0,white,H0,3000,inf,1.4259520769119263,2.057920217514038,inf
7888e484de5246e7afb49703536298a2,train,0,3.0,white,H1,4942,0.13516624573993566,0.11196911334991455,0.340409517288208,0.6283154487609863
c6c7f31a03b34331a6b645ea5f716b61,val,0,4.0,1overf,H0,3000,inf,1.2792377471923828,1.779653549194336,inf
c6c7f31a03b34331a6b645ea5f716b61,val,0,4.0,1overf,H1,4545,0.12418682288021932,0.10216498374938965,0.31723737716674805,0.6349358558654785
3784686a162242508ba863a44dc165ed,test,0,4.0,1overf,H0,3000,inf,1.3988841772079468,2.0652573108673096,inf
3784686a162242508ba863a44dc165ed,test,0,4.0,1overf,H1,4902,0.13170776090929334,0.10993146896362305,0.3291335105895996,0.6660915613174438
e4e5c21e1eb24ab4934ba79e114c8c1e,train,0,5.0,1overf,H0,3000,inf,1.2112547755241394,1.7961026430130005,inf
e4e5c21e1eb24ab4934ba79e114c8c1e,train,0,5.0,1overf,H1,4585,0.12360338469238032,0.10288572311401367,0.3046199083328247,0.6018625497817993
ecb4771ce07a49beb6e8b7123cbb9c5a,train,0,10.0,1overf,H0,884,inf,0.5716104507446289,0.7707922458648682,inf
ecb4771ce07a49beb6e8b7123cbb9c5a,train,0,10.0,1overf,H1,437,0.0967174866652325,0.06762927770614624,0.288604736328125,0.6268405914306641
8febfd17cf534742b2ec761cee9748a1,test,0,3.0,1overf,H0,2027,inf,1.2474278211593628,1.9051735401153564,inf
8febfd17cf534742b2ec761cee9748a1,test,0,3.0,1overf,H1,2764,0.12754741093270514,0.10427117347717285,0.3260643482208252,0.5397344827651978
24bd4657997943359c85875451fb8f7c,train,0,8.0,1overf,H0,1976,inf,1.1766271591186523,1.6187840700149536,inf
24bd4657997943359c85875451fb8f7c,train,0,8.0,1overf,H1,2733,0.11987188492247006,0.09962844848632812,0.2938992977142334,0.5119200944900513
92d1b635d7cb4e7c8e6c91c951b01442,train,0,5.0,1overf,H0,1852,inf,0.6903115808963776,0.9120579957962036,inf
92d1b635d7cb4e7c8e6c91c951b01442,train,0,5.0,1overf,H1,1111,0.10647903032714885,0.07233881950378418,0.31540054082870483,1.4580507278442383
5b4071a642ec483eacf1ece812809ca4,train,0,8.0,white,H0,2000,inf,1.5005037784576416,2.141427755355835,inf
5b4071a642ec483eacf1ece812809ca4,train,0,8.0,white,H1,3070,0.13802035169415056,0.11477875709533691,0.342315673828125,0.5834953784942627
a78eae95fe5840e2a99676efb6e84b90,test,0,4.0,1overf,H0,2020,inf,1.2696624994277954,1.8788114786148071,inf
a78eae95fe5840e2a99676efb6e84b90,test,0,4.0,1overf,H1,2894,0.12840511089122617,0.10503357648849487,0.3215521574020386,0.535224199295044
d95fd3f959ad4ca29e95102de89b2ec6,val,0,8.0,1overf,H0,976,inf,0.5642299950122833,0.7898299098014832,inf
d95fd3f959ad4ca29e95102de89b2ec6,val,0,8.0,1overf,H1,674,0.07850375055205575,0.05507862567901611,0.21536928415298462,0.5972381234169006
c9126d7c343d443e8f4c1d02067c25f2,val,0,2.0,1overf,H0,1012,inf,1.1571847796440125,1.6662487983703613,inf
c9126d7c343d443e8f4c1d02067c25f2,val,0,2.0,1overf,H1,1173,0.13248668180402282,0.11197030544281006,0.33301758766174316,0.5784035921096802
d979364f86d1476887bbea4dbdc94b6f,test,0,8.0,1overf,H0,3000,inf,1.397660255432129,2.0201425552368164,inf
d979364f86d1476887bbea4dbdc94b6f,test,0,8.0,1overf,H1,4880,0.13330488104800708,0.11074131727218628,0.33328449726104736,0.6065704822540283
74fd4aff274b411098b8d513ad9ce0cc,train,0,5.0,1overf,H0,952,inf,0.7312570512294769,1.0357486009597778,inf
74fd4aff274b411098b8d513ad9ce0cc,train,0,5.0,1overf,H1,611,0.11516745644583444,0.0866309404373169,0.3293899893760681,0.7722238898277283
23c4fc3f53a246228e3b24e59fa5d1f1,test,0,10.0,1overf,H0,1010,inf,1.407694399356842,1.9870280027389526,inf
23c4fc3f53a246228e3b24e59fa5d1f1,test,0,10.0,1overf,H1,1328,0.1436219372483621,0.12056189775466919,0.3530905246734619,0.6466505527496338
b28d1baa5e08499ea7d3b20b99190bea,train,0,10.0,1overf,H0,2016,inf,1.4521533846855164,2.1691863536834717,inf
b28d1baa5e08499ea7d3b20b99190bea,train,0,10.0,1overf,H1,3114,0.13334359426718917,0.10954928398132324,0.34117794036865234,0.7786998748779297
5a7916c8e0fc4bc9957f38b49bbc600b,train,0,10.0,white,H0,3000,inf,1.418453574180603,2.0530662536621094,inf
5a7916c8e0fc4bc9957f38b49bbc600b,train,0,10.0,white,H1,4822,0.13602512793044538,0.11210960149765015,0.3406028747558594,0.6487705707550049
c2b099fcab884a8fbfd659b219577868,train,0,5.0,1overf,H0,2032,inf,1.4431608319282532,2.114060640335083,inf
c2b099fcab884a8fbfd659b219577868,train,0,5.0,1overf,H1,3079,0.12999011793474208,0.10781562328338623,0.3289605379104614,0.5894383192062378
55db595278a14e05b5956cb7f4fe5878,train,0,8.0,1overf,H0,3000,inf,1.0829306244850159,1.6239651441574097,inf
55db595278a14e05b5956cb7f4fe5878,train,0,8.0,1overf,H1,4068,0.10889304837352992,0.08949398994445801,0.2814497947692871,0.5313668251037598
977a08d949744cc68eed2e665a7345b1,test,0,6.0,1overf,H0,2016,inf,1.4662315249443054,2.005499839782715,inf
977a08d949744cc68eed2e665a7345b1,test,0,6.0,1overf,H1,2966,0.13498852599414715,0.10835057497024536,0.34880805015563965,0.5746634006500244
59ac5e41262845ea92f04ec0bf68d383,train,0,3.0,1overf,H0,1012,inf,1.13819420337677,1.7658190727233887,inf
59ac5e41262845ea92f04ec0bf68d383,train,0,3.0,1overf,H1,1137,0.12752084288559362,0.09731888771057129,0.3321880102157593,0.5905083417892456
516e3b956cda4cd6857195c0034523aa,train,0,2.0,white,H0,2024,inf,1.4985827207565308,2.0957586765289307,inf
516e3b956cda4cd6857195c0034523aa,train,0,2.0,white,H1,3093,0.14014507527109338,0.1153104305267334,0.3518928289413452,0.5557914972305298
69772d8b54114519959f20bb592353b3,train,0,8.0,1overf,H0,1873,inf,0.6202268004417419,0.8332315683364868,inf
69772d8b54114519959f20bb592353b3,train,0,8.0,1overf,H1,987,0.10092943121717815,0.06630921363830566,0.29849761724472046,0.9734588861465454
3d04eb81bafa41c98487df40c4c27132,val,0,2.0,1overf,H0,975,inf,1.2115064859390259,1.6981748342514038,inf
3d04eb81bafa41c98487df40c4c27132,val,0,2.0,1overf,H1,1110,0.13302268455694388,0.1066814661026001,0.3278501033782959,0.5565569400787354
7fff127175854252b69d2379495ef048,train,0,10.0,white,H0,2016,inf,1.4810931086540222,2.1050755977630615,inf
7fff127175854252b69d2379495ef048,train,0,10.0,white,H1,3113,0.14129511482111326,0.11747968196868896,0.35898447036743164,0.6099326610565186
26c3f99af84848edae3ea5b47a524bb8,train,0,4.0,1overf,H0,1904,inf,0.6477085947990417,0.8675484657287598,inf
26c3f99af84848edae3ea5b47a524bb8,train,0,4.0,1overf,H1,1228,0.10266512564416817,0.07156288623809814,0.2926454544067383,0.9093279838562012
511bf18e5e6a4f23ace4e7f57ad5556c,train,0,4.0,1overf,H0,2027,inf,1.255244255065918,1.860353946685791,inf
511bf18e5e6a4f23ace4e7f57ad5556c,train,0,4.0,1overf,H1,2824,0.12730692137064406,0.10390567779541016,0.3219336271286011,0.5598738193511963
b3a54a3da09f4876a3ca8419ab8a51f2,train,0,10.0,1overf,H0,933,inf,0.7528996467590332,1.0238806009292603,inf
b3a54a3da09f4876a3ca8419ab8a51f2,train,0,10.0,1overf,H1,604,0.10461585559197609,0.07632803916931152,0.2688859701156616,1.9004937410354614
33e63f6e428d47eca9c00d15e12aafc7,train,0,3.0,1overf,H0,3000,inf,1.241050362586975,1.7443983554840088,inf
33e63f6e428d47eca9c00d15e12aafc7,train,0,3.0,1overf,H1,4366,0.11783481261296606,0.09583228826522827,0.302251935005188,0.5960073471069336
12f16e3777dd4a99b959fdb60beb384e,train,0,10.0,1overf,H0,3000,inf,1.1681709289550781,1.648819923400879,inf
12f16e3777dd4a99b959fdb60beb384e,train,0,10.0,1overf,H1,4435,0.11393365937935056,0.09284710884094238,0.2865802049636841,0.47340190410614014
e3ff815f6ef24ab89b972b2433989708,train,0,2.0,1overf,H0,3000,inf,0.3292758911848068,0.46247750520706177,inf
e3ff815f6ef24ab89b972b2433989708,train,0,2.0,1overf,H1,1590,0.05301963972782939,0.03635796904563904,0.15318620204925537,1.228646695613861
425c18aaaa6e491ab5d818b480cf8145,test,0,3.0,white,H0,1010,inf,1.3937932848930359,2.025714635848999,inf
425c18aaaa6e491ab5d818b480cf8145,test,0,3.0,white,H1,1276,0.14408709543252066,0.1168287992477417,0.35426902770996094,0.6126143932342529
b68b8603292646bba98540793293fb5b,test,0,5.0,1overf,H0,1880,inf,0.4171699732542038,0.5620607137680054,inf
b68b8603292646bba98540793293fb5b,test,0,5.0,1overf,H1,955,0.06617115754731663,0.044692039489746094,0.1974354386329651,0.6113753318786621
7898432882504653a2376ac34868a60d,train,0,6.0,1overf,H0,3000,inf,1.1681241393089294,1.6724625825881958,inf
7898432882504653a2376ac34868a60d,train,0,6.0,1overf,H1,4503,0.11169143876525367,0.09129643440246582,0.28215813636779785,0.5234189033508301
442dc956ce5b4272a2057791c858efa6,train,0,8.0,white,H0,2027,inf,1.2908271551132202,1.8797330856323242,inf
442dc956ce5b4272a2057791c858efa6,train,0,8.0,white,H1,2855,0.13478330985468448,0.11243689060211182,0.33285021781921387,0.5653811693191528
2860ba9677c14e48ad552f32680e65e4,train,0,4.0,1overf,H0,1003,inf,1.3658456802368164,2.0308098793029785,inf
2860ba9677c14e48ad552f32680e65e4,train,0,4.0,1overf,H1,1205,0.13245196391932698,0.11396408081054688,0.322579026222229,0.5068060159683228
4dba3b954b894ae0be84c86d97279d26,val,0,4.0,1overf,H0,2032,inf,1.4614269137382507,2.1407554149627686,inf
4dba3b954b894ae0be84c86d97279d26,val,0,4.0,1overf,H1,3157,0.1363550776124265,0.11362934112548828,0.34389615058898926,0.6082597970962524
a853b760a5664f61bf878a19509066d4,train,0,5.0,1overf,H0,952,inf,1.0818377137184143,1.5374608039855957,inf
a853b760a5664f61bf878a19509066d4,train,0,5.0,1overf,H1,1024,0.12438977154670283,0.10808640718460083,0.29875171184539795,0.5337462425231934
8f82ced1c40f4f0e92b80dc84481f583,train,0,8.0,1overf,H0,1992,inf,1.2934746742248535,1.7174030542373657,inf
8f82ced1c40f4f0e92b80dc84481f583,train,0,8.0,1overf,H1,2931,0.12637527364791354,0.10289478302001953,0.3144247531890869,0.5848586559295654
c158c998745849d68b926102bb678c24,train,0,4.0,1overf,H0,1950,inf,0.6182983815670013,0.8572879433631897,inf
c158c998745849d68b926102bb678c24,train,0,4.0,1overf,H1,1198,0.09248198043921953,0.06361031532287598,0.2689582109451294,0.8926054239273071
620985f9d61d45bdb9e87c225d945635,train,0,2.0,1overf,H0,2027,inf,1.2427036762237549,1.8225045204162598,inf
620985f9d61d45bdb9e87c225d945635,train,0,2.0,1overf,H1,2834,0.13201828590142703,0.11036986112594604,0.32502901554107666,0.5755383968353271
9742b4210bee4cd1af87e7a5849faf12,test,0,3.0,1overf,H0,928,inf,0.7553248107433319,1.0364441871643066,inf
9742b4210bee4cd1af87e7a5849faf12,test,0,3.0,1overf,H1,508,0.1339193492189167,0.09247809648513794,0.38770222663879395,0.80634605884552
66d202304f0b4d8cb5905fa4e63deae0,train,0,6.0,white,H0,2020,inf,1.2737585306167603,1.929874300956726,inf
66d202304f0b4d8cb5905fa4e63deae0,train,0,6.0,white,H1,2869,0.13267343218378921,0.10707521438598633,0.3439769744873047,0.6310563087463379
a7b84cc65d514736aeede3f855a6a6b7,train,0,3.0,1overf,H0,3000,inf,0.5450148284435272,0.7440160512924194,inf
a7b84cc65d514736aeede3f855a6a6b7,train,0,3.0,1overf,H1,2166,0.07865522208856633,0.05835360288619995,0.22123676538467407,1.3444479703903198
95b893f3a2f24961bb583356f5ad8662,val,0,5.0,1overf,H0,2027,inf,1.2635153532028198,1.8601046800613403,inf
95b893f3a2f24961bb583356f5ad8662,val,0,5.0,1overf,H1,2873,0.12889909053404822,0.1053011417388916,0.32315754890441895,0.5361790657043457
629c1995b23641a383626931eb484195,train,0,4.0,white,H0,2034,inf,1.2876033186912537,1.8664661645889282,inf
629c1995b23641a383626931eb484195,train,0,4.0,white,H1,3005,0.13370592649685167,0.10878193378448486,0.3373476266860962,0.6237454414367676
4bfb27a6ec9543d6a23c97962438ab9d,test,0,5.0,1overf,H0,886,inf,0.7014915943145752,0.9130759835243225,inf
4bfb27a6ec9543d6a23c97962438ab9d,test,0,5.0,1overf,H1,468,0.10459921795588273,0.07375466823577881,0.29728150367736816,0.7636712789535522
6a0d4e65e9f94c859d220851bb4865da,train,0,3.0,1overf,H0,1992,inf,0.9966982007026672,1.4118059873580933,inf
6a0d4e65e9f94c859d220851bb4865da,train,0,3.0,1overf,H1,2562,0.1022557783973673,0.08353674411773682,0.2609572410583496,0.4340311288833618
22c7e7bec93048109c913934968f0b28,train,0,10.0,1overf,H0,1845,inf,0.4215681254863739,0.5588484406471252,inf
22c7e7bec93048109c913934968f0b28,train,0,10.0,1overf,H1,1059,0.05869897628753561,0.04262208938598633,0.16398662328720093,1.6442468762397766
caa5efde9b084bc48cc6cd5f21fc4062,train,0,4.0,1overf,H0,2000,inf,1.4984863996505737,2.074551582336426,inf
caa5efde9b084bc48cc6cd5f21fc4062,train,0,4.0,1overf,H1,3174,0.14593299560450726,0.12289094924926758,0.35866379737854004,0.6741352081298828
0adbd846dbe5436dad85fe0e1d75133e,train,0,3.0,1overf,H0,3000,inf,0.4596443623304367,0.6533896327018738,inf
0adbd846dbe5436dad85fe0e1d75133e,train,0,3.0,1overf,H1,1564,0.07294440412384165,0.048504799604415894,0.22035133838653564,1.514668583869934
daabb0dc480b4c6d9faba9207256e08a,train,0,5.0,1overf,H0,3000,inf,0.5200964510440826,0.7007591724395752,inf
daabb0dc480b4c6d9faba9207256e08a,train,0,5.0,1overf,H1,2036,0.07632069387756771,0.05594390630722046,0.2203788161277771,0.5147240161895752
8409026cbb5a4a99b3ceffaa5688b49e,test,0,8.0,1overf,H0,988,inf,0.7929635643959045,1.0933966636657715,inf
8409026cbb5a4a99b3ceffaa5688b49e,test,0,8.0,1overf,H1,903,0.09576800983741567,0.07101655006408691,0.2629506587982178,0.5328748226165771
066991e1cdde4349930399d99b2bfbae,train,0,8.0,1overf,H0,3000,inf,1.2061407566070557,1.671041488647461,inf
066991e1cdde4349930399d99b2bfbae,train,0,8.0,1overf,H1,4543,0.12063691399838991,0.097298264503479,0.3083202838897705,0.5410139560699463
1e8802d3ea6d4ef49f74f1a9aee17249,val,0,4.0,1overf,H0,892,inf,0.6374988555908203,0.926177978515625,inf
1e8802d3ea6d4ef49f74f1a9aee17249,val,0,4.0,1overf,H1,497,0.09825558309823694,0.07494866847991943,0.261593222618103,1.0658807754516602
403d96bdc83245558591807db0a66a93,train,0,4.0,1overf,H0,1999,inf,1.1736669540405273,1.668108582496643,inf
403d96bdc83245558591807db0a66a93,train,0,4.0,1overf,H1,2694,0.1265790615819876,0.10377776622772217,0.31748270988464355,0.5542244911193848
b3cd6bcf93c94902bf6ba20bca0d98f4,val,0,3.0,1overf,H0,2032,inf,1.4336838126182556,2.1278960704803467,inf
b3cd6bcf93c94902bf6ba20bca0d98f4,val,0,3.0,1overf,H1,3131,0.13573091276078056,0.11111032962799072,0.3522047996520996,0.5624533891677856
656f6d78a7d2484eabf52a2ab23123a9,train,0,3.0,1overf,H0,3000,inf,1.402374505996704,2.1329030990600586,inf
656f6d78a7d2484eabf52a2ab23123a9,train,0,3.0,1overf,H1,4914,0.12530119684977797,0.10350686311721802,0.3120136260986328,0.6257929801940918
6580aa7a6d71444cb45c6b5f5e17530b,test,0,10.0,white,H0,1000,inf,1.5968790650367737,2.3542826175689697,inf
6580aa7a6d71444cb45c6b5f5e17530b,test,0,10.0,white,H1,1229,0.13477707083774254,0.11010229587554932,0.33886873722076416,0.5389326810836792
6b600d07217a4e058551c6bb89f8cb7f,train,0,4.0,1overf,H0,1929,inf,0.7019911408424377,0.9178805351257324,inf
6b600d07217a4e058551c6bb89f8cb7f,train,0,4.0,1overf,H1,1415,0.10268195155652589,0.07414650917053223,0.28733599185943604,0.5980175137519836
3d0f9a8049b04cf9a517f118ab2dfa16,train,0,10.0,1overf,H0,2032,inf,1.4679768681526184,2.0471959114074707,inf
3d0f9a8049b04cf9a517f118ab2dfa16,train,0,10.0,1overf,H1,3043,0.13224290571360067,0.10944044589996338,0.33385562896728516,0.5932576656341553
0ee9d09f9c424c91810483c79913b54c,train,0,8.0,white,H0,3000,inf,1.419126570224762,2.0495457649230957,inf
0ee9d09f9c424c91810483c79913b54c,train,0,8.0,white,H1,4934,0.13298960388262454,0.1087847352027893,0.33651554584503174,0.635159969329834
fabf5a49d23540ea80808a0b635f6bad,train,0,2.0,white,H0,2034,inf,1.2876222729682922,1.8814500570297241,inf
